"AREA_CODE","AREA_NAME","COMPONENT","SEX","AGE_GROUP","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047"
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,10,1655.000,1627.496,1614.610,1627.586,1569.651,1643.187,1539.231,1598.197,1520.468,1446.598,1465.910,1406.370,1395.069,1383.947,1372.866,1363.679,1355.300,1350.027,1345.443,1342.512,1340.494,1339.949,1340.745,1342.502,1344.782,1347.448
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,11,1536.000,1661.710,1634.717,1616.605,1629.215,1575.127,1642.565,1542.461,1598.715,1523.987,1451.404,1469.803,1410.139,1399.256,1388.823,1378.230,1369.338,1361.233,1356.207,1351.834,1349.075,1347.204,1346.800,1347.729,1349.612,1352.037
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,12,1647.000,1558.115,1676.762,1648.068,1626.997,1639.985,1589.468,1651.718,1554.528,1608.747,1536.163,1464.407,1482.146,1422.035,1411.493,1401.619,1391.380,1382.693,1374.800,1369.955,1365.752,1363.117,1361.370,1361.088,1362.115,1364.128
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,13,1629.000,1653.936,1569.372,1678.207,1650.255,1627.673,1640.882,1593.986,1651.011,1556.976,1608.954,1538.744,1468.228,1485.305,1425.031,1414.934,1405.614,1395.784,1387.338,1379.688,1375.042,1371.011,1368.509,1366.875,1366.691,1367.836
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,14,1631.000,1634.363,1659.177,1576.622,1678.890,1652.082,1628.626,1641.770,1598.265,1650.203,1559.140,1608.897,1541.008,1471.806,1488.325,1427.838,1418.174,1409.420,1399.988,1391.785,1384.377,1379.919,1376.071,1373.701,1372.195,1372.117
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,15,1547.000,1643.293,1644.498,1666.476,1588.380,1685.475,1659.822,1635.369,1648.457,1607.974,1655.250,1566.813,1614.585,1548.832,1480.667,1496.643,1435.747,1426.493,1418.239,1409.149,1401.118,1393.904,1389.601,1385.900,1383.635,1382.242
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,16,1588.000,1571.559,1666.863,1664.447,1686.884,1614.036,1706.496,1681.369,1655.824,1668.817,1630.976,1674.180,1587.313,1633.320,1569.388,1501.527,1517.188,1455.271,1446.345,1438.519,1429.708,1421.816,1414.731,1410.560,1406.948,1404.803
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,17,1664.000,1611.169,1597.087,1689.098,1684.927,1708.632,1641.606,1728.766,1704.510,1677.124,1689.648,1655.269,1693.512,1608.560,1652.653,1590.529,1523.038,1538.562,1475.379,1466.766,1459.407,1450.927,1443.223,1436.296,1432.227,1428.770
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,18,1604.000,1640.252,1590.086,1576.233,1665.215,1659.253,1683.427,1623.277,1703.641,1681.171,1652.369,1664.451,1634.628,1666.593,1586.492,1627.135,1568.161,1503.383,1517.943,1455.383,1447.309,1440.712,1432.845,1425.533,1418.994,1415.225
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,19,1154.000,1299.771,1327.044,1285.458,1275.789,1347.188,1338.644,1359.098,1315.334,1375.008,1360.582,1334.037,1343.084,1324.718,1343.116,1284.145,1314.738,1268.516,1218.900,1230.133,1179.037,1173.376,1168.901,1163.075,1157.493,1152.552
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,20,1273.000,1167.565,1291.214,1306.053,1267.665,1261.276,1329.682,1320.992,1340.925,1306.221,1357.347,1343.515,1316.629,1324.519,1311.020,1322.844,1269.783,1295.762,1253.831,1207.622,1218.180,1167.906,1162.896,1159.442,1154.353,1149.257
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,21,1368.000,1381.250,1289.276,1392.747,1404.690,1368.784,1366.187,1437.315,1428.021,1448.560,1420.787,1466.996,1452.200,1422.927,1429.650,1420.339,1426.150,1374.468,1397.543,1356.677,1310.021,1320.984,1267.039,1262.190,1259.643,1254.894
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,22,1475.000,1518.715,1545.795,1465.320,1561.383,1572.359,1538.908,1541.032,1618.376,1607.990,1630.020,1609.993,1652.374,1634.330,1601.319,1606.884,1602.305,1600.970,1548.546,1568.506,1527.577,1478.373,1490.576,1429.593,1424.910,1423.523
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,23,1456.000,1563.209,1600.049,1625.398,1556.610,1645.056,1656.290,1626.516,1632.595,1712.335,1701.189,1723.653,1710.138,1748.176,1728.268,1693.335,1698.005,1697.121,1690.198,1639.025,1655.858,1616.006,1566.438,1579.234,1514.493,1510.271
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,24,1564.000,1534.382,1622.257,1639.989,1663.927,1602.207,1687.102,1699.758,1672.766,1680.884,1760.906,1749.910,1772.562,1763.727,1797.948,1776.891,1741.330,1745.468,1746.751,1736.523,1686.363,1700.797,1662.591,1613.184,1625.931,1559.752
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,25,1719.000,1605.800,1579.720,1641.723,1651.437,1676.449,1625.134,1707.492,1720.621,1695.440,1705.557,1785.486,1774.606,1797.242,1792.357,1823.198,1801.158,1765.118,1768.878,1772.101,1758.671,1709.939,1722.251,1685.461,1636.524,1649.256
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,26,1592.000,1730.695,1619.232,1590.969,1638.506,1644.936,1672.666,1630.639,1708.766,1721.389,1697.913,1709.432,1788.480,1777.764,1800.150,1798.434,1826.223,1803.610,1767.541,1771.024,1775.757,1759.866,1712.835,1723.370,1688.059,1640.055
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,27,1603.000,1613.571,1741.454,1625.446,1600.911,1639.386,1644.739,1674.542,1638.526,1712.490,1724.690,1702.646,1715.401,1793.427,1782.937,1805.045,1806.104,1831.162,1808.020,1772.188,1775.456,1781.374,1763.571,1718.061,1727.007,1693.245
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,28,1708.000,1632.284,1636.470,1747.370,1635.004,1615.570,1648.310,1652.767,1683.431,1651.707,1722.670,1734.323,1713.535,1727.311,1804.486,1794.420,1816.319,1819.813,1842.599,1818.729,1783.123,1786.161,1793.021,1773.668,1729.252,1736.752
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,29,1763.000,1719.564,1644.644,1635.466,1738.910,1633.058,1619.566,1647.283,1650.280,1680.960,1653.524,1721.239,1732.554,1713.025,1727.523,1803.444,1793.863,1815.331,1820.726,1841.573,1817.407,1782.101,1784.836,1792.507,1772.006,1728.847
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,30,1838.000,1809.013,1769.120,1686.755,1673.526,1774.904,1674.486,1666.564,1688.968,1690.589,1721.362,1697.786,1763.886,1774.868,1755.975,1771.573,1847.851,1838.474,1860.025,1867.369,1886.654,1861.684,1826.013,1828.617,1837.162,1815.045
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,31,1965.000,1854.865,1821.401,1777.658,1696.990,1682.775,1782.554,1688.380,1684.535,1701.866,1702.233,1732.728,1712.959,1777.021,1787.575,1769.587,1785.840,1861.499,1852.464,1873.792,1882.618,1900.450,1875.078,1839.461,1841.853,1851.080
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,32,1932.000,1997.386,1891.011,1845.538,1804.705,1726.859,1713.044,1811.768,1721.223,1720.306,1733.644,1732.722,1763.463,1746.238,1809.355,1819.696,1802.271,1819.322,1895.287,1886.395,1907.791,1918.113,1934.817,1908.692,1872.867,1875.125
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,33,1884.000,1950.822,2010.842,1901.156,1853.670,1817.666,1744.071,1731.081,1827.544,1740.944,1742.406,1752.185,1750.306,1780.772,1766.202,1827.907,1837.895,1821.136,1838.704,1914.133,1905.486,1926.693,1938.154,1953.727,1927.266,1891.585
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,34,1894.000,1903.175,1963.698,2013.185,1908.599,1861.883,1830.467,1760.631,1747.846,1842.253,1759.114,1762.422,1769.139,1766.384,1796.574,1784.404,1845.096,1854.769,1838.565,1856.617,1931.815,1923.536,1944.578,1957.083,1971.768,1944.938
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,35,1926.000,1907.774,1911.593,1961.118,2008.031,1910.386,1865.063,1837.948,1771.519,1758.875,1850.614,1770.770,1775.620,1779.536,1775.920,1805.968,1795.665,1855.304,1864.717,1849.178,1867.618,1942.373,1934.118,1955.050,1968.457,1982.227
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,36,1873.000,1917.839,1903.234,1896.884,1942.912,1989.321,1899.064,1855.742,1831.842,1768.695,1756.503,1844.920,1768.758,1774.671,1776.144,1771.710,1801.240,1792.718,1851.002,1860.135,1845.341,1863.970,1937.708,1929.715,1950.328,1964.433
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,37,1796.000,1875.770,1917.543,1902.665,1893.775,1938.266,1984.966,1900.889,1858.655,1837.266,1776.610,1764.615,1850.721,1777.447,1784.296,1783.702,1778.463,1807.750,1800.712,1858.185,1867.105,1852.875,1871.802,1945.099,1937.343,1957.765
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,38,1656.000,1784.596,1858.349,1894.556,1883.839,1874.122,1917.935,1964.627,1886.051,1844.799,1825.791,1767.709,1756.065,1839.702,1769.381,1777.116,1774.692,1768.898,1797.691,1792.087,1848.482,1857.151,1843.453,1862.584,1935.057,1927.500
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,39,1728.000,1662.235,1783.270,1848.415,1882.585,1876.803,1867.829,1910.975,1957.535,1883.535,1843.034,1826.128,1770.189,1758.723,1840.459,1772.669,1781.151,1777.090,1770.735,1799.227,1794.958,1850.648,1859.054,1845.829,1865.191,1937.202
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,40,1600.000,1736.054,1674.611,1786.320,1847.345,1881.137,1881.062,1872.176,1914.634,1961.009,1891.104,1851.112,1836.286,1782.204,1770.958,1851.368,1785.780,1795.119,1789.345,1782.466,1810.792,1808.033,1863.276,1871.529,1858.718,1878.423
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,41,1562.000,1612.595,1742.734,1682.698,1790.013,1849.136,1882.954,1888.023,1878.705,1920.449,1966.854,1900.375,1860.823,1847.722,1795.190,1784.147,1863.352,1799.584,1809.628,1802.311,1794.845,1823.110,1821.572,1876.491,1884.666,1872.240
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,42,1708.000,1592.129,1636.629,1760.057,1703.574,1808.587,1866.854,1901.350,1910.944,1900.829,1942.351,1989.129,1925.242,1885.724,1874.140,1822.550,1811.571,1890.476,1827.822,1838.667,1829.880,1821.830,1850.257,1849.861,1904.981,1913.188
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,43,1561.000,1709.785,1600.523,1638.856,1758.758,1706.779,1809.317,1866.351,1900.733,1914.026,1903.512,1944.525,1991.298,1930.103,1890.947,1880.795,1830.447,1819.639,1897.688,1836.556,1848.032,1838.058,1829.678,1857.971,1858.623,1913.539
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,44,1429.000,1564.172,1709.299,1604.770,1638.789,1755.198,1707.732,1808.218,1863.708,1898.017,1914.250,1904.072,1944.348,1990.888,1932.544,1893.835,1885.018,1835.909,1825.211,1902.650,1843.189,1855.208,1844.083,1835.420,1863.511,1865.453
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,45,1453.000,1443.311,1576.375,1717.106,1618.795,1649.657,1762.990,1719.887,1818.796,1872.902,1907.066,1926.405,1916.192,1956.321,2002.844,1946.646,1908.208,1900.806,1852.764,1842.288,1919.345,1861.143,1873.748,1861.273,1852.190,1880.365
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,46,1549.000,1455.356,1449.994,1580.064,1719.575,1627.355,1654.906,1765.973,1726.798,1824.375,1877.162,1911.155,1933.647,1923.125,1963.031,2009.637,1955.535,1917.388,1911.109,1864.062,1853.749,1930.107,1873.148,1886.174,1872.568,1863.054
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,47,1552.000,1558.098,1464.906,1461.869,1590.553,1729.191,1642.983,1667.920,1776.656,1740.863,1837.467,1889.361,1923.222,1948.672,1937.922,1977.780,2024.619,1972.370,1934.397,1929.196,1883.064,1872.898,1948.791,1892.919,1906.314,1891.685
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,48,1625.000,1557.387,1560.908,1467.009,1467.340,1596.662,1734.110,1653.065,1675.331,1782.193,1749.545,1845.239,1895.962,1929.847,1958.094,1947.012,1986.846,2033.857,1983.260,1945.485,1941.423,1896.011,1886.026,1961.712,1906.677,1920.581
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,49,1824.000,1626.292,1558.065,1557.302,1464.978,1469.715,1598.023,1733.784,1657.592,1677.756,1782.150,1752.399,1846.829,1896.405,1930.122,1960.846,1949.526,1989.228,2036.147,1987.407,1950.024,1946.990,1902.534,1892.794,1967.874,1914.026
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,50,1926.000,1830.768,1637.429,1568.821,1565.760,1473.975,1483.260,1611.739,1746.732,1674.899,1692.805,1795.067,1768.086,1861.849,1910.383,1944.148,1977.608,1965.908,2005.666,2052.687,2005.718,1968.571,1966.588,1922.937,1913.483,1988.274
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,51,2022.000,1925.188,1829.092,1640.652,1571.951,1568.211,1478.624,1491.183,1619.389,1752.956,1685.173,1701.085,1801.081,1776.569,1869.324,1916.709,1950.388,1986.081,1974.354,2013.954,2060.990,2015.643,1978.847,1978.007,1935.208,1926.074
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,52,2031.000,2019.249,1923.189,1824.979,1642.394,1575.122,1570.345,1482.649,1497.906,1625.996,1758.152,1693.976,1708.103,1805.904,1783.657,1875.455,1921.788,1955.380,1993.040,1981.344,2020.835,2067.771,2024.033,1987.602,1987.759,1945.751
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,53,2215.000,2031.017,2022.751,1926.602,1828.101,1649.707,1583.832,1578.329,1491.863,1509.845,1638.281,1769.792,1708.877,1721.286,1817.422,1797.291,1888.736,1934.220,1967.906,2007.635,1995.897,2035.442,2082.487,2040.114,2003.831,2004.948
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,54,2121.000,2223.128,2042.653,2035.593,1939.440,1840.339,1665.948,1600.714,1594.266,1508.578,1529.051,1658.497,1790.011,1731.957,1742.797,1837.817,1819.586,1910.893,1955.860,1989.801,2031.565,2019.918,2059.663,2107.006,2065.777,2029.470
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,55,2198.000,2125.442,2223.657,2047.087,2042.696,1947.243,1847.555,1677.666,1613.553,1606.300,1522.092,1544.461,1674.804,1805.931,1750.582,1760.092,1853.627,1837.146,1928.284,1972.674,2006.675,2050.342,2038.929,2078.784,2126.319,2086.360
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,56,2246.000,2202.576,2132.678,2227.157,2054.375,2052.835,1957.801,1858.038,1692.021,1628.462,1620.331,1537.029,1561.446,1692.567,1823.607,1770.910,1779.137,1871.357,1856.526,1947.724,1991.734,2025.800,2071.353,2060.017,2099.993,2147.809
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,57,2146.000,2224.254,2183.616,2114.443,2205.234,2039.708,2039.686,1946.272,1847.408,1686.606,1624.638,1615.760,1534.396,1560.485,1691.259,1820.816,1770.813,1777.863,1868.053,1854.858,1945.367,1988.464,2022.301,2069.183,2058.014,2097.814
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,58,2281.000,2148.879,2222.433,2181.819,2114.682,2203.285,2041.826,2044.437,1951.658,1852.717,1695.519,1634.239,1624.632,1544.311,1572.200,1703.569,1832.899,1785.316,1791.251,1880.211,1868.510,1958.992,2001.725,2035.630,2084.253,2073.178
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,59,2191.000,2272.743,2148.429,2217.118,2177.142,2112.327,2198.452,2040.943,2045.899,1953.608,1854.939,1701.016,1640.663,1630.426,1551.129,1580.543,1712.328,1841.158,1795.602,1800.521,1888.294,1877.855,1968.324,2010.487,2044.398,2094.468
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,60,2197.000,2177.217,2255.706,2138.103,2202.236,2163.086,2101.405,2185.007,2031.474,2039.235,1947.463,1849.639,1699.639,1640.660,1629.836,1551.858,1583.124,1714.947,1842.769,1799.287,1803.267,1889.667,1880.682,1970.929,2012.439,2046.265
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,61,2042.000,2170.232,2153.745,2228.689,2118.635,2178.881,2140.886,2081.635,2162.601,2013.668,2023.428,1932.760,1836.000,1690.104,1632.640,1621.412,1545.181,1577.502,1708.663,1834.898,1793.457,1796.686,1881.315,1873.546,1962.995,2003.731
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,62,1912.000,2034.084,2159.118,2144.598,2215.119,2111.386,2169.250,2132.567,2075.273,2153.758,2008.415,2020.593,1930.442,1834.108,1691.492,1635.100,1623.450,1548.312,1582.084,1713.384,1838.961,1799.349,1801.781,1885.275,1878.791,1968.083
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,63,1910.000,1895.664,2015.302,2136.374,2123.693,2192.405,2094.768,2149.409,2114.501,2059.064,2134.888,1993.926,2007.744,1918.872,1823.185,1684.275,1629.123,1617.174,1543.629,1578.233,1708.950,1833.351,1795.666,1797.412,1879.324,1874.001
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,64,1844.000,1887.448,1875.563,1991.619,2110.329,2100.188,2166.390,2074.815,2126.173,2092.846,2039.504,2112.920,1975.897,1991.698,1903.753,1809.194,1673.877,1620.160,1607.958,1535.954,1571.567,1701.675,1824.744,1788.666,1789.938,1870.438
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,65,1716.000,1820.566,1863.730,1854.543,1969.583,2084.978,2076.363,2140.359,2054.923,2103.360,2071.604,2020.048,2091.229,1958.040,1975.796,1888.715,1795.149,1663.548,1611.419,1598.906,1528.421,1565.061,1694.760,1816.394,1781.871,1782.770
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,66,1768.000,1692.879,1794.983,1836.772,1830.764,1943.264,2056.251,2049.366,2110.981,2031.235,2076.813,2046.936,1997.133,2065.915,1936.881,1956.279,1870.396,1777.918,1650.124,1599.651,1586.956,1518.143,1555.556,1684.625,1804.664,1771.770
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,67,1535.000,1739.192,1671.974,1767.889,1808.440,1805.287,1917.267,2027.630,2021.974,2081.020,2007.132,2050.043,2021.534,1973.645,2040.448,1915.024,1936.445,1851.454,1760.373,1636.174,1587.234,1574.431,1507.004,1545.490,1673.830,1792.393
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,68,1484.000,1514.042,1711.143,1650.653,1743.268,1784.331,1783.998,1893.990,2002.440,1998.180,2055.489,1986.382,2026.832,1999.844,1953.652,2018.816,1896.593,1919.943,1835.534,1745.677,1624.707,1577.396,1564.525,1498.475,1537.977,1666.225
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,69,1433.000,1460.784,1487.658,1678.612,1624.685,1712.724,1754.756,1756.825,1864.920,1970.921,1967.938,2023.369,1959.217,1997.200,1971.707,1927.310,1990.743,1872.006,1897.047,1813.643,1725.210,1607.723,1561.953,1549.020,1484.411,1524.780
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,70,1412.000,1393.637,1421.265,1444.932,1628.953,1581.981,1666.040,1707.514,1711.354,1816.877,1919.998,1917.996,1971.156,1911.803,1947.407,1923.631,1881.401,1942.801,1828.276,1854.908,1773.021,1687.100,1573.934,1530.262,1517.552,1455.044
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,71,1386.000,1372.125,1356.862,1384.347,1406.943,1581.034,1541.425,1622.369,1663.337,1668.986,1771.385,1872.000,1870.962,1922.196,1867.110,1900.581,1878.549,1838.293,1897.702,1787.354,1815.278,1734.955,1651.382,1542.274,1500.638,1488.164
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,72,1393.000,1350.788,1338.044,1325.421,1350.634,1371.692,1540.777,1505.707,1583.837,1623.896,1631.242,1731.307,1829.359,1829.255,1878.731,1827.460,1859.139,1838.546,1800.017,1857.749,1751.067,1779.968,1701.225,1619.663,1514.090,1474.101
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,73,1510.000,1358.338,1318.313,1304.277,1293.574,1318.126,1339.180,1501.853,1471.231,1546.646,1586.156,1595.418,1692.801,1788.333,1789.258,1837.237,1789.703,1819.669,1800.479,1763.645,1819.712,1716.730,1746.379,1669.327,1589.682,1487.501
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,74,1579.000,1463.171,1321.898,1284.043,1269.941,1260.807,1285.278,1305.476,1462.068,1435.565,1508.333,1547.540,1558.001,1653.052,1746.166,1748.072,1794.494,1750.651,1779.026,1761.147,1726.179,1780.658,1681.222,1711.715,1636.427,1558.859
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,75,1681.000,1515.307,1406.789,1273.769,1240.411,1225.543,1218.845,1242.710,1262.054,1412.368,1390.033,1460.037,1498.326,1510.239,1602.566,1692.802,1695.593,1740.409,1700.259,1726.822,1710.450,1677.465,1730.433,1634.902,1666.445,1592.754
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,76,1300.000,1621.723,1458.615,1353.750,1230.027,1197.574,1183.599,1179.172,1202.329,1220.846,1364.836,1346.602,1414.087,1451.385,1464.576,1554.355,1641.951,1645.640,1688.868,1652.324,1677.258,1662.257,1631.240,1682.719,1590.985,1623.464
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,77,1184.000,1245.401,1559.810,1394.843,1297.605,1181.748,1151.916,1137.997,1135.582,1158.351,1175.854,1313.419,1299.019,1363.940,1400.166,1414.462,1501.536,1586.266,1590.894,1632.451,1599.566,1622.853,1609.274,1580.256,1630.293,1542.463
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,78,1140.000,1122.590,1184.523,1492.445,1331.431,1239.247,1130.353,1102.869,1089.661,1088.806,1111.104,1127.481,1258.271,1247.399,1309.478,1344.673,1359.520,1443.732,1525.396,1530.940,1570.687,1541.441,1563.115,1550.761,1523.969,1572.411
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,79,1097.000,1087.184,1073.658,1133.946,1434.513,1275.627,1189.194,1087.073,1060.994,1048.290,1049.095,1070.930,1086.535,1211.357,1203.658,1263.388,1297.667,1313.437,1395.029,1474.103,1480.447,1518.817,1492.696,1513.114,1502.035,1477.101
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,80,886.000,1029.611,1022.513,1008.190,1064.898,1357.136,1201.549,1121.344,1026.816,1002.695,991.040,993.321,1014.465,1028.919,1146.844,1141.983,1198.818,1231.659,1247.772,1326.095,1401.594,1408.619,1445.122,1422.405,1441.347,1431.680
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,81,857.000,831.390,968.941,963.617,952.228,1008.833,1287.331,1137.149,1062.675,975.282,952.687,941.368,945.120,965.684,979.351,1090.924,1088.697,1142.854,1174.445,1191.150,1266.393,1338.815,1346.470,1381.358,1361.708,1379.439
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,82,809.000,801.176,785.432,915.126,911.712,900.563,955.182,1223.831,1079.119,1009.468,928.138,907.050,896.437,901.258,921.322,934.243,1039.955,1040.109,1091.910,1122.475,1139.634,1212.120,1281.758,1290.104,1323.616,1306.874
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,83,809.000,746.940,741.396,729.021,847.150,847.713,838.360,889.769,1145.263,1005.725,942.514,868.642,849.182,839.496,845.695,864.884,876.987,975.818,978.395,1027.211,1056.321,1073.887,1142.741,1208.872,1217.673,1249.599
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,84,679.000,736.288,685.351,679.953,671.881,780.687,782.566,774.793,822.771,1063.763,931.268,873.976,807.365,789.628,780.777,787.902,806.307,817.484,909.107,913.739,959.471,987.094,1004.668,1069.786,1132.202,1141.475
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,85,671.000,615.837,669.793,624.696,621.191,618.232,716.279,719.860,713.335,758.571,984.687,860.088,808.238,748.358,732.289,724.348,732.433,749.940,760.483,845.361,851.789,894.485,920.711,938.641,999.840,1058.598
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,86,600.000,607.938,558.877,607.727,569.374,566.542,566.043,655.391,660.301,655.104,697.151,907.856,792.309,745.518,691.829,677.333,670.207,678.937,695.646,705.591,783.751,791.861,831.622,856.540,874.545,932.085
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,87,501.000,529.587,540.541,499.301,542.609,510.856,506.598,510.206,590.586,596.600,592.234,630.749,826.446,718.279,677.021,630.215,617.351,611.326,621.023,636.708,645.932,717.238,727.035,763.625,787.060,805.159
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,88,395.000,438.690,466.026,474.081,438.260,476.189,451.261,446.580,452.831,523.986,530.672,527.111,562.046,741.553,640.760,605.194,565.151,554.095,549.187,559.500,574.080,582.496,646.944,657.868,691.190,712.883
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,89,320.000,337.936,375.683,398.259,405.633,375.653,409.993,388.949,384.123,392.999,454.675,461.967,458.632,489.770,651.485,559.013,529.251,495.996,486.833,483.106,493.803,507.062,514.709,571.838,583.512,613.427
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,90 and over,1320.000,1267.460,1254.771,1279.797,1322.032,1366.049,1384.502,1429.043,1449.630,1461.555,1481.970,1552.892,1621.979,1679.102,1753.673,1957.371,2051.141,2102.405,2115.377,2115.800,2110.485,2114.639,2129.683,2149.323,2214.056,2281.605
E38000015,NHS Lancashire and South Cumbria ICB - 00R,Population,persons,All ages,141648.000,141973.475,142263.064,142250.042,142195.279,142154.282,142173.855,142255.842,142386.151,142527.226,142693.766,142885.429,143097.221,143322.783,143546.311,143790.564,144048.357,144324.944,144622.389,144929.193,145250.988,145579.518,145911.880,146243.701,146571.882,146903.302
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,0,3632.000,3340.317,3364.062,3387.537,3347.061,3341.555,3318.968,3324.068,3327.541,3328.359,3335.873,3344.113,3357.980,3372.883,3387.410,3403.341,3420.542,3437.412,3451.847,3463.038,3471.808,3476.147,3475.380,3471.367,3464.586,3455.583
E38000016,NHS Greater Manchester ICB - 00T,Population,persons,1,3546.000,3673.316,3384.652,3395.529,3416.397,3378.386,3373.484,3352.810,3358.385,3362.243,3363.641,3371.385,3379.983,3394.070,3409.163,3423.971,3440.173,3457.624,3474.775,3489.522,3501.066,3510.188,3514.870,3514.385,3510.633,3504.098
